No,Date,Invoice,BarCode,Description,Unit,Q'tity,Price,Promotion,Total
4502,8/3/12,HBL/TT/11/08/12_00047,AG0867,BUBBLE BATH 2asst 473ml,PC,1,"29,000",0,"29,000"
4503,8/3/12,HBL/TT/11/08/12_00048,AG0223,BATH BALL BRUSH PLASTIC HANDLE,PC,1,"15,000",0,"15,000"
4504,8/3/12,HBL/TT/11/08/12_00048,KD0057,RETRO PICNIC CUPS 6pk ASST COL,PACK,1,"29,000",0,"29,000"
4505,8/3/12,HBL/TT/11/08/12_00048,KM0057,KIDS MELAMINE PLATE WIDE RIM,PC,6,"23,000",0,"138,000"
4506,8/3/12,HBL/TT/11/08/12_00048,HY0052,NAIL IN HOOKS ASSTD SZS PK14,PACK,2,"22,000",0,"44,000"
4507,8/3/12,HBL/TT/11/08/12_00048,SC0112,PLATES 23cm/9in 15pc COL,PACK,2,"29,000",0,"58,000"
4508,8/3/12,HBL/TT/11/08/12_00048,SC0144,BALLOON ANIMALS W/PUMP 20pk,PACK,1,"35,000",0,"35,000"
4509,8/3/12,HBL/TT/11/08/12_00048,SD0004,DIARY WITH LOCK CLAMSHELL,PC,2,"39,000","50,000","28,000"
4510,8/3/12,HBL/TT/11/08/12_00048,MK0049,SMALL CHECK DISH CLOTH 3pk,PACK,1,"39,000",0,"39,000"
4511,8/3/12,HBL/TT/11/08/12_00048,TM0370,4in1 LINEUP GAME MINI -PDQ,PC,1,"29,000",0,"29,000"
4512,8/3/12,HBL/TT/11/08/12_00049,TM0188,RAINBOW MINI SPRINGS 3pc,PACK,1,"19,000",0,"19,000"
4513,8/3/12,HBL/TT/11/08/12_00050,MK0048,PRINT CHECK TEA TOWEL,PACK,1,"18,000",0,"18,000"
4514,8/3/12,HBL/TT/11/08/12_00050,KC0086,NON-STICK SQ.CAKE PAN,PC,1,"49,000",0,"49,000"
4515,8/3/12,HBL/TT/11/08/12_00051,DLM31018,no sugar milk 950ml,Hép,1,"34,500",0,"34,500"
4516,8/3/12,HBL/TT/13/08/12_00045,HY0058,CABLE TIES PACK 200 CYLINDER,PACK,1,"49,000","49,000",0
4517,8/3/12,HBL/TT/13/08/12_00045,HY0065,ROPE ON SPOOL MULTI-USE 4ASST,ROLL,1,"25,000",0,"25,000"
4518,8/3/12,HBL/TT/13/08/12_00045,SE0086,JUMBO PENCIL W/SHARPENER,PC,1,"18,000",0,"18,000"
4519,8/3/12,HBL/TT/13/08/12_00045,SE0036,CLICK PEN FOUR COLOUR 4PK,PACK,1,"25,000",0,"25,000"
4520,8/3/12,HBL/TT/13/08/12_00045,SG0077,DOUBLE PENCIL SHARPENER 6pk,PACK,1,"18,000","1,000","17,000"
4521,8/3/12,HBL/TT/13/08/12_00045,US0302,PP WOVEN BASKET 15x15x12.5cm,PC,1,"39,000",0,"39,000"
4522,8/3/12,HBL/TT/13/08/12_00046,UN69614,SURF HS STD POWDER BLUE PA0112 6x2.2kg,B_ch,1,"49,000",0,"49,000"
4523,8/3/12,HBL/TT/13/08/12_00046,UN53890,REXONA MALE R-ON SPORT P0310 24x40ml,Chai,1,"22,000",0,"22,000"
4524,8/3/12,HBL/TT/13/08/12_00046,UN36708,LIFEBUOY PW BAR CARE (ID-AW) 24x6x70g,Côc,5,"3,500",0,"17,500"
4525,8/3/12,HBL/TT/13/08/12_00046,UN44758,LIFEBUOY PW BAR TOTL (ID) 144x70g,Côc,5,"3,500",0,"17,500"
4526,8/3/12,HBL/TT/13/08/12_00046,SA0017,KD BOX CD/DVDS BLACK/WHITE,PC,1,"55,000",0,"55,000"
4527,8/3/12,HBL/TT/13/08/12_00046,DH0079,DIFFUSER 50ml 6asst SCENT PDQ,PC,1,"49,000",0,"49,000"
4528,8/3/12,HBL/TT/13/08/12_00046,GF0027,FRAME WOOD BEV.EDGE 10X15CM,C¸i,2,"46,800",0,"93,600"
4529,8/3/12,HBL/TT/13/08/12_00046,KA0142,WAITERS FRIEND 11cm 3in1,PC,1,"17,000",0,"17,000"
4530,8/3/12,HBL/TT/13/08/12_00046,KA0147,SILICON BASTING BRUSH SET 2pc,SET,1,"29,000",0,"29,000"
4531,8/3/12,HBL/TT/13/08/12_00046,KA0042,BBQ SKEWERS METAL 26CM  6PC,PACK,1,"20,000",0,"20,000"
4532,8/3/12,HBL/TT/13/08/12_00046,AP0815,HAND PUMP SOAP 500ml LAVENDER,PC,1,"24,000",0,"24,000"
4533,8/3/12,HBL/TT/13/08/12_00046,BA0443,DEHUMIDIFIER BAGS 3pk x 36g,PACK,1,"25,000",0,"25,000"
4534,8/3/12,HBL/TT/13/08/12_00046,AW0003,WATCH BAND PU LADIES W/LUGS,SET,1,"15,000",0,"15,000"
4535,8/3/12,HBL/TT/13/08/12_00046,BA0147,GLASS GEL AIR FRESHENER 2pk,PACK,1,"20,000",0,"20,000"
4536,8/3/12,HBL/TT/13/08/12_00046,BA0149,TOILET BLOCKS 4pk 48gm,PACK,1,"19,000",0,"19,000"
4537,8/3/12,HBL/TT/13/08/12_00046,BC0008,MAGIC DUSTER MITT,PC,1,"15,000",0,"15,000"
4538,8/3/12,HBL/TT/13/08/12_00046,BL0129,SHOE HORN STAINLESS STEEL,PC,1,"25,000",0,"25,000"
4539,8/3/12,HBL/TT/13/08/12_00046,DH0009,OIL  BURNER CERAMIC 8.5CM,PC,1,"19,000",0,"19,000"
4540,8/3/12,HBL/TT/13/08/12_00046,BC0174,BAG CLIPS W/FACES 4pk,PACK,1,"18,000",0,"18,000"
4541,8/3/12,HBL/TT/13/08/12_00047,BL0124,DRESS HANGERS 3-COL WIRE 7pk,PACK,1,"25,000",0,"25,000"
4542,8/3/12,HBL/TT/13/08/12_00047,BC0013,ALL PURPOSE HOUSE WIPES PK10,SET,1,"20,000",0,"20,000"
4543,8/3/12,HBL/TT/13/08/12_00047,AH0005,HAIR BRUSH SPIDER 23CM,C¸i,1,"15,000",0,"15,000"
4544,8/3/12,HBL/TT/13/08/12_00047,DP0064,PH-FRAME SILVER SLEEK 13x18,PC,2,"25,000","50,000",0
4545,8/3/12,HBL/TT/13/08/12_00047,LC0012,HEAD LAMP W/7 LED LIGHTS,PC,1,"69,000",0,"69,000"
4546,8/3/12,HBL/TT/13/08/12_00047,SG0072,INVISIBLE TAPE 2pk 18mm x 33m,SET,1,"28,000",0,"28,000"
4547,8/3/12,HBL/TT/13/08/12_00047,UN44376,LUX PW BAR MGS 144x90g,Côc,2,"5,000",0,"10,000"
4548,8/3/12,HBL/TT/13/08/12_00048,TN0099,JUMBO GLOW SET 4ASST,PACK,4,"24,000",0,"96,000"
4549,8/3/12,HBL/TT/13/08/12_00048,UN62554,SUNLIGHT HDW STD LEMON 24x400g,Chai,1,"10,000",0,"10,000"
4550,8/3/12,HBL/TT/13/08/12_00048,SC0030,BALLOONS BIRTHDAY PRINTED PK25,PACK,1,"25,000","25,000",0
4551,8/3/12,HBL/TT/13/08/12_00048,SC0022,BIRTHDAY CANDLES W/HLDR 24PC,PACK,1,"7,000",0,"7,000"
4552,8/3/12,HBL/TT/13/08/12_00048,GF0051,MOD EASYFRAME BK/GL/SV 13x18cm,PC,1,"25,000","25,000",0
4553,8/3/12,HBL/TT/13/08/12_00049,BC0031,COTTON DISH CLOTHS 35x35cm 4PK,PACK,1,"34,000",0,"34,000"
4554,8/3/12,HBL/TT/13/08/12_00049,BP0029,POCKET TISSUES 3ply  10x10pk,PACK,1,"24,000",0,"24,000"
4555,8/3/12,HBL/TT/13/08/12_00049,UN63385,VASELINE LOTION,chai,1,"40,000",0,"40,000"
4556,8/3/12,HBL/TT/13/08/12_00050,SE0057,PENS 10pk MIXED PVC POUCH ,PACK,1,"19,000",0,"19,000"
4557,8/3/12,HBL/TT/13/08/12_00050,DLM31148,white yogurt 200ml,Chai,1,"9,500",0,"9,500"
4558,8/3/12,HBL/TT/13/08/12_00051,BKC00088,Keo  Nestle crunch,Thái,2,"15,000",0,"30,000"
4559,8/3/12,HBL/TT/13/08/12_00051,RG0103,NECK CUSHION PRINTED 30x30cm,C¸i,1,"89,000","50,000","39,000"
4560,8/3/12,HBL/TT/13/08/12_00051,QE0016,ORGANISER BOX PLASTIC 11SECT,PC,1,"25,000",0,"25,000"
4561,8/3/12,HBL/TT/13/08/12_00051,QE0083,ORGANIZER BOX PLASTIC 17-DIV,PC,1,"39,000",0,"39,000"
4562,8/3/12,HBL/TT/13/08/12_00051,UN68334,COMFORT LIQ PURPLE 1-RNS 6x(1+CARD)800ml,Chai,1,"40,000",0,"40,000"
4563,8/3/12,HBL/TT/13/08/12_00051,UN69614,SURF HS STD POWDER BLUE PA0112 6x2.2kg,B_ch,1,"49,000",0,"49,000"
4564,8/3/12,HBL/TT/13/08/12_00052,OD0043,WHITE PLATES PS 15pk 22.5cm,PACK,1,"29,000",0,"29,000"
4565,8/3/12,HBL/TT/13/08/12_00052,RG0060,NWOVEN SQ.BAG W/BASE 80gsm,PC,1,"25,000",0,"25,000"
4566,8/3/12,HBL/TT/13/08/12_00052,KS0138,KEEP FRESH CRISP BOX TOMATO L,PACK,1,"39,000",0,"39,000"
4567,8/3/12,HBL/TT/13/08/12_00052,CA0003,BASEBALL CAP COTTON,PC,1,"39,000","20,000","19,000"
4568,8/3/12,HBL/TT/13/08/12_00052,BL0299,PEGS 10pk TPR TIP PDQ,PACK,1,"24,000",0,"24,000"
4569,8/3/12,HBL/TT/13/08/12_00052,CS0012,BOUCLE BED SOCKS LADIES 2-8,PAIR,1,"19,000",0,"19,000"
4570,8/3/12,HBL/TT/13/08/12_00052,EA0289,STEREO EARPHONES W/CASE PDQ,C¸i,1,"39,000","30,000","9,000"
4571,8/3/12,HBL/TT/13/08/12_00052,HG0089,PS SHOWER ORGANIZER 3asst,PC,1,"28,000",0,"28,000"
4572,8/3/12,HBL/TT/13/08/12_00052,KS0048,MICRO STORER BLUE LID 4pk 3AST,PACK,1,"25,000",0,"25,000"
4573,8/3/12,HBL/TT/13/08/12_00053,HY0018,SUPER GLUE GEL 2GM PK 2,PACK,1,"12,000",0,"12,000"
4574,8/3/12,HBL/TT/13/08/12_00053,IB0032,BATTERIES ALKALINE AAA 4pk,PACK,1,"22,000","10,000","12,000"
4575,8/3/12,HBL/TT/13/08/12_00053,BH0108,TOILET BRUSH W/HOLDER WHITE,SET,1,"18,000",0,"18,000"
4576,8/3/12,HBL/TT/13/08/12_00053,AG0971,FANCY PRINTED NAIL FILES 2pk,PAIR,1,"23,000",0,"23,000"
4577,8/3/12,HBL/TT/13/08/12_00053,KS0135,METAL BAR OVER CABINET SML,PACK,1,"40,000","40,000",0
4578,8/3/12,HBL/TT/13/08/12_00053,OB0035,ST/STEEL FLASK SET W/2 MUGS,Bé,1,"194,000","50,000","144,000"
4579,8/3/12,HBL/TT/13/08/12_00053,SE0023,PENCILS W/ERASERS HB 10PC,SET,1,"16,000",0,"16,000"
4580,8/3/12,HBL/TT/13/08/12_00053,SC0022,BIRTHDAY CANDLES W/HLDR 24PC,PACK,1,"7,000",0,"7,000"
4581,8/3/12,HBL/TT/13/08/12_00053,SC0082,HAPPY BDY BALLOON CANDLES 13pc,PACK,1,"29,000",0,"29,000"
4582,8/3/12,HBL/TT/13/08/12_00054,QE0142,MINI CRAFT CONTAINERS 9pk,PACK,1,"39,000",0,"39,000"
4583,8/3/12,HBL/TT/13/08/12_00054,UN62554,SUNLIGHT HDW STD LEMON 24x400g,Chai,1,"10,000",0,"10,000"
4584,8/3/12,HBL/TT/13/08/12_00054,TM0370,4in1 LINEUP GAME MINI -PDQ,PC,1,"29,000",0,"29,000"
4585,8/3/12,HBL/TT/13/08/12_00054,AE0052,READING GLASSES CLEAR CASE,SET,1,"45,000","45,000",0
4586,8/3/12,HBL/TT/13/08/12_00054,BC0072,SCRUB SET 19pc SPONGE/SCOURERS,SET,1,"27,000",0,"27,000"
4587,8/3/12,HBL/TT/13/08/12_00054,BL0124,DRESS HANGERS 3-COL WIRE 7pk,PACK,1,"25,000",0,"25,000"
4588,8/3/12,HBL/TT/13/08/12_00054,HG0038,BICYCLE CABLE LOCK 80CM,PCS,1,"39,000","5,000","34,000"
4589,8/3/12,HBL/TT/13/08/12_00055,HG0089,PS SHOWER ORGANIZER 3asst,PC,1,"28,000",0,"28,000"
4590,8/3/12,HBL/TT/13/08/12_00055,EA0245,STYLE MUSIC BUD EARPHONES,C¸i,1,"29,000",0,"29,000"
4591,8/3/12,HBL/TT/13/08/12_00055,HY0151,SUPER ADHESIVE HOOK WHT 12pk,PACK,1,"25,000",0,"25,000"
4592,8/3/12,HBL/TT/13/08/12_00055,KA0121,RING BOTTLE OPENER ST/STEEL,PC,1,"15,000","15,000",0
4593,8/3/12,HBL/TT/13/08/12_00055,BC0116,PARTY STRAWS W/SPOON 100pc,PACK,1,"19,000",0,"19,000"
4594,8/3/12,HBL/TT/13/08/12_00055,AG0069,COSMETIC SPONGE 4PK LARGE,PACK,1,"15,000",0,"15,000"
4595,8/3/12,HBL/TT/13/08/12_00055,AG0385,MENS ULTRAMAX RAZORS 3 BLD 4pc,PACK,1,"23,000",0,"23,000"
4596,8/3/12,HBL/TT/13/08/12_00055,UN61823,DOVE SHMP NRSHNG OIL/COND 3x(6+4)x180g,Chai,1,"30,000",0,"30,000"
4597,8/3/12,HBL/TT/13/08/12_00055,RG0009,UMBRELLA PURSE SIZE FOLD UP,PC,1,"59,000","50,000","9,000"
4598,8/3/12,HBL/TT/13/08/12_00055,QH0038,SEWING THREAD 50pc W/ACCESS,SET,1,"49,000",0,"49,000"
4599,8/3/12,HBL/TT/13/08/12_00055,KS0137,KEEP FRESH CRISP BOX TOMATO S,C¸i,1,"19,000",0,"19,000"
4600,8/3/12,HBL/TT/13/08/12_00055,SE0038,FINELINE PENS 4PK ASST.COL,PACK,1,"35,000","35,000",0
4601,8/3/12,HBL/TT/13/08/12_00056,RG0078,LUGGAGE LOCKS 2pk COLOURED,PACK,2,"39,000",0,"78,000"
4602,8/3/12,HBL/TT/13/08/12_00056,UN68938,SURF HS STD POW CITRUS RE0411 40x300g,B_ch,1,"7,500",0,"7,500"
4603,8/3/12,HBL/TT/13/08/12_00056,KA0069,PLASTIC CHOP MAT 2PK 28x38cm,PC,1,"32,000",0,"32,000"
4604,8/3/12,HBL/TT/13/08/12_00056,KA0251,CHEF KNIFE COLOURED,PC,1,"69,000",0,"69,000"
4605,8/3/12,HBL/TT/13/08/12_00057,AH0085,HAIR ELASTICS 100pc ASST COL,PACK,1,"25,000",0,"25,000"
4606,8/3/12,HBL/TT/13/08/12_00057,BKC15000,KÑo nhom 15000/50g,gram,98,300,0,"29,400"
4607,8/3/12,HBL/TT/13/08/12_00057,BKC10000,Keo loai 10000/50g,gram,140,200,0,"28,000"
4608,8/3/12,HBL/TT/13/08/12_00057,US0131,3 TIER DRAWER UNIT,PC,1,"59,000","50,000","9,000"
4609,8/3/12,HBL/TT/13/08/12_00057,QE0004,CANNISTER 4 STACK 7CM DIAM,PACK,1,"25,000",0,"25,000"
4610,8/3/12,HBL/TT/13/08/12_00057,SE0055,CLICK PENS RUBBER GRIP 12pk,PACK,1,"28,000",0,"28,000"
4611,8/3/12,HBL/TT/13/08/12_00057,SE0021,HIGHLIGHTERS MINI  SCENTED 5PK,SET,1,"18,000",0,"18,000"
4612,8/3/12,HBL/TT/13/08/12_00057,SE0086,JUMBO PENCIL W/SHARPENER,PC,1,"18,000",0,"18,000"
4613,8/3/12,HBL/TT/13/08/12_00057,SE0086,JUMBO PENCIL W/SHARPENER,PC,1,"18,000",0,"18,000"
4614,8/3/12,HBL/TT/13/08/12_00058,LP0015,SWM GOGGLES ADJUST - NEW/IMPROVED,PC,1,"18,000",0,"18,000"
4615,8/3/12,HBL/TT/13/08/12_00058,UN68938,SURF HS STD POW CITRUS RE0411 40x300g,B_ch,1,"7,500",0,"7,500"
4616,8/3/12,HBL/TT/13/08/12_00059,KT0005,T/CLOTH VNNYL FLN BCK 178CM RD,PC,1,"49,000","30,000","19,000"
4617,8/3/12,HBL/TT/13/08/12_00059,RG0009,UMBRELLA PURSE SIZE FOLD UP,PC,1,"59,000",0,"59,000"
4618,8/3/12,HBL/TT/13/08/12_00059,AG0386,MANICURE SET OVAL CASE DISP.BX,SET,1,"27,000","20,000","7,000"
4619,8/3/12,HBL/TT/13/08/12_00059,KS0043,SPLATTER LID W/KNOB BLK MESH ,PC,1,"38,000",0,"38,000"
4620,8/3/12,HBL/TT/13/08/12_00059,KA0102,MULTI KNIFE 1mm ULTRA SHARP,PC,1,"29,000",0,"29,000"
4621,8/3/12,HBL/TT/13/08/12_00059,HT40181,X.Legend Hair Gel 150gr,Tu_p,2,"15,000",0,"30,000"
4622,8/4/12,HBL/TT/11/08/12_00052,OB0027,ALUM.SPORT BOTTLE 750ml COLOUR,PC,1,"49,000",0,"49,000"
4623,8/4/12,HBL/TT/11/08/12_00053,BKC00021,Keo bigbabol rainbow,hop,2,"10,000",0,"20,000"
4624,8/4/12,HBL/TT/11/08/12_00054,BKC00058,Socola Kitkat 6 thanh 17 g,cay,1,"5,000",0,"5,000"
4625,8/4/12,HBL/TT/11/08/12_00055,BKC00058,Socola Kitkat 6 thanh 17 g,cay,1,"5,000",0,"5,000"
4626,8/4/12,HBL/TT/11/08/12_00055,DLM31087,chocolate premium milk 180ml,Hép,1,"10,000",0,"10,000"
4627,8/4/12,HBL/TT/11/08/12_00056,EF0006,SCIENTIFIC CALCULATOR IN CASE,PC,1,"49,000",0,"49,000"
4628,8/4/12,HBL/TT/11/08/12_00056,RG0087,COMBO LOCK STEEL WIRE 3DIGIT,PC,1,"29,000",0,"29,000"
4629,8/4/12,HBL/TT/11/08/12_00056,PG0009,PET BRUSH 2 SIDED,PACK,1,"23,000",0,"23,000"
4630,8/4/12,HBL/TT/11/08/12_00057,HG0003,PADLOCK LAM.STEEL 30MM,PC,1,"19,000",0,"19,000"
4631,8/4/12,HBL/TT/11/08/12_00057,KA0144,PLASTIC FUNNELS 3pk W/HNDL,SET,1,"18,000",0,"18,000"
4632,8/4/12,HBL/TT/11/08/12_00057,KA0001,KITCHEN SCISSORS 20CM,PCS,1,"23,000",0,"23,000"
4633,8/4/12,HBL/TT/11/08/12_00057,BC0072,SCRUB SET 19pc SPONGE/SCOURERS,SET,1,"27,000",0,"27,000"
4634,8/4/12,HBL/TT/11/08/12_00057,BC0173,ALL-PURP WIPES ROLL 30cm 80pk,PACK,1,"69,000",0,"69,000"
4635,8/4/12,HBL/TT/11/08/12_00057,BL0283,JELLY SUPER GRIP PEGS 40pk,PACK,1,"35,000",0,"35,000"
4636,8/4/12,HBL/TT/11/08/12_00057,AG0018,NAIL BRUSH  2PC SET,SET,2,"15,000",0,"30,000"
4637,8/4/12,HBL/TT/11/08/12_00057,BB0033,GLASS/CUP BRUSH SPONGE HEAD,PC,1,"20,000",0,"20,000"
4638,8/4/12,HBL/TT/11/08/12_00058,AG0018,NAIL BRUSH  2PC SET,SET,1,"15,000",0,"15,000"
4639,8/4/12,HBL/TT/11/08/12_00058,BH0108,TOILET BRUSH W/HOLDER WHITE,SET,1,"18,000",0,"18,000"
4640,8/4/12,HBL/TT/11/08/12_00058,KA0067,STRAINER PLAST.HNDLE 28.5X13CM,PC,1,"25,000",0,"25,000"
4641,8/4/12,HBL/TT/11/08/12_00059,RG0030,CD WALLET HOLDS 80 CDs,PC,1,"39,000",0,"39,000"
4642,8/4/12,HBL/TT/11/08/12_00060,BC0119,TOOTHPICKS 1200pc W/DISPENSER,SET,1,"25,000",0,"25,000"
4643,8/4/12,HBL/TT/11/08/12_00060,CK0015,SOFT N COSY GLOVES FUR TRIM LD,PAIR,1,"29,000",0,"29,000"
4644,8/4/12,HBL/TT/11/08/12_00060,AT0010,TOOTH BRUSHES PLASTIC CUP 12pk,SET,1,"39,000",0,"39,000"
4645,8/4/12,HBL/TT/11/08/12_00061,BB0010,MOP W/METAL HANDLE 110CM,PC,1,"48,000",0,"48,000"
4646,8/4/12,HBL/TT/11/08/12_00061,BC0084,BLACK BIN LINER BAGS 40pc,PACK,1,"30,000",0,"30,000"
4647,8/4/12,HBL/TT/11/08/12_00062,BA0444,IRON CLEANING PADS 3pk,PACK,1,"18,000",0,"18,000"
4648,8/4/12,HBL/TT/11/08/12_00062,GF0051,MOD EASYFRAME BK/GL/SV 13x18cm,PC,1,"25,000",0,"25,000"
4649,8/4/12,HBL/TT/11/08/12_00063,HT40037,HT Hair Gel 50gr,Hß,1,"5,000",0,"5,000"
4650,8/4/12,HBL/TT/11/08/12_00063,KM0028,MELAMINE SQUARE SALAD BOWL 23C,PC,1,"19,000",0,"19,000"
4651,8/4/12,HBL/TT/11/08/12_00063,KM0010,MELAMINE RICE SPOON  20CM,PC,1,"8,000",0,"8,000"
4652,8/4/12,HBL/TT/11/08/12_00063,AT0010,TOOTH BRUSHES PLASTIC CUP 12pk,SET,1,"39,000",0,"39,000"
4653,8/4/12,HBL/TT/11/08/12_00063,AP0100,COTTON TIPS ZIP BAG 1000PK,PACK,1,"39,000",0,"39,000"
4654,8/4/12,HBL/TT/11/08/12_00063,BL0054,LAUNDRY BAG POP-UP 58x36x36cm,PC,1,"31,000",0,"31,000"
4655,8/4/12,HBL/TT/11/08/12_00063,UN62554,SUNLIGHT HDW STD LEMON 24x400g,Chai,2,"10,000",0,"20,000"
4656,8/4/12,HBL/TT/11/08/12_00063,UN05723,P/S TOOTHPASTE JARES HB P0310 60x160g,Hép,1,"13,000",0,"13,000"
4657,8/4/12,HBL/TT/11/08/12_00063,UN07833,P/S TOOTHPASTE COMPLETE 8 60x150g,Hép,2,"15,000",0,"30,000"
4658,8/4/12,HBL/TT/11/08/12_00063,UN34801,HAZELINE BODY LOTION SPLSS UV 8X3X150ML,Chai,1,"22,000",0,"22,000"
4659,8/4/12,HBL/TT/11/08/12_00064,BKC10000,Keo loai 10000/50g,gram,50,200,0,"10,000"
4660,8/4/12,HBL/TT/11/08/12_00064,BKC00058,Socola Kitkat 6 thanh 17 g,cay,1,"5,000",0,"5,000"
4661,8/4/12,HBL/TT/11/08/12_00065,BH0002,ASHTRAY WHITE PORCELAIN 10CM,PC,1,"15,000",0,"15,000"
4662,8/4/12,HBL/TT/11/08/12_00065,BL0124,DRESS HANGERS 3-COL WIRE 7pk,PACK,1,"25,000",0,"25,000"
4663,8/4/12,HBL/TT/11/08/12_00065,AP0002,COTTON WOOL/TIPS/PADS TRAV PK,SET,1,"19,000",0,"19,000"
4664,8/4/12,HBL/TT/11/08/12_00065,BA0150,TOILET CLEANER w/2 REFILLS,PACK,1,"24,000",0,"24,000"
4665,8/4/12,HBL/TT/11/08/12_00065,HG0086,PINE COAT RACK 4 DBL HOOKS ,PC,1,"39,000",0,"39,000"
4666,8/4/12,HBL/TT/11/08/12_00065,DH0080,DIFFUSER 100ml 6asst SCENT PDQ,PC,2,"69,000",0,"138,000"
4667,8/4/12,HBL/TT/11/08/12_00065,UN05723,P/S TOOTHPASTE JARES HB P0310 60x160g,Hép,1,"13,000",0,"13,000"
4668,8/4/12,HBL/TT/11/08/12_00065,US0080,HANDY BASKET PLAST 29x20x7cm,PC,1,"20,000",0,"20,000"
4669,8/4/12,HBL/TT/11/08/12_00066,QH0013,SCISSORS-DRESS MAKER 25CM,PC,1,"29,000",0,"29,000"
4670,8/4/12,HBL/TT/11/08/12_00066,MK0049,SMALL CHECK DISH CLOTH 3pk,PACK,1,"39,000",0,"39,000"
4671,8/4/12,HBL/TT/11/08/12_00066,MT0001,FACE WASHER 33X33CM 47GM,PC,2,"20,000",0,"40,000"
4672,8/4/12,HBL/TT/11/08/12_00066,KA0069,PLASTIC CHOP MAT 2PK 28x38cm,PC,1,"32,000",0,"32,000"
4673,8/4/12,HBL/TT/11/08/12_00066,KA0066,KITCHEN TOOL CHROME/BLACK 5AST,PC,1,"33,000",0,"33,000"
4674,8/4/12,HBL/TT/11/08/12_00066,KA0104,ST/STEEL SLOTTED SPOON 31cm,PC,1,"29,000",0,"29,000"
4675,8/4/12,HBL/TT/11/08/12_00066,KA0107,ST/STEEL MASHER,PC,1,"31,000",0,"31,000"
4676,8/4/12,HBL/TT/11/08/12_00066,KA0125,TONGS ST/STEEL 18cm,PC,1,"12,000",0,"12,000"
4677,8/4/12,HBL/TT/11/08/12_00066,BL0266,WOODEN HANGERS 3pk EVDAY NAT,PC,2,"29,000","50,000","8,000"
4678,8/4/12,HBL/TT/11/08/12_00067,SG0142,KIDS PRINTED ANIMAL SCISSORS 4asst,PC,1,"18,000",0,"18,000"
4679,8/4/12,HBL/TT/13/08/12_00060,SC0176,JUMBO PARTY SUNGLASSES,PC,1,"29,000",0,"29,000"
4680,8/4/12,HBL/TT/13/08/12_00060,NT0012,BABY BIB EVA CUTE PRINT,PC,1,"25,000",0,"25,000"
4681,8/4/12,HBL/TT/13/08/12_00060,DLM31056,strawberry premium milk 180ml,Hép,2,"10,000",0,"20,000"
4682,8/4/12,HBL/TT/13/08/12_00061,IB0032,BATTERIES ALKALINE AAA 4pk,PACK,1,"22,000",0,"22,000"
4683,8/4/12,HBL/TT/13/08/12_00061,IB0082,LITHIUM CR2032 BATTERY 8pk,PACK,1,"26,000",0,"26,000"
4684,8/4/12,HBL/TT/13/08/12_00061,KA0123,DIGITAL KITCHEN SCALE 3kg,PC,1,"279,000",0,"279,000"
4685,8/4/12,HBL/TT/13/08/12_00061,BC0174,BAG CLIPS W/FACES 4pk,PACK,1,"18,000",0,"18,000"
4686,8/4/12,HBL/TT/13/08/12_00061,BH0032,BODY SCALES DGITAL 150kg GLASS,PC,1,"299,000",0,"299,000"
4687,8/4/12,HBL/TT/13/08/12_00061,AT0021,ADULT TOOTHBRUSH CURVED HEAD,C¸I,5,"5,000",0,"25,000"
4688,8/4/12,HBL/TT/13/08/12_00061,AT0037,DENTAL FLOSS BOXES 3pk 36m,PACK,1,"29,000","20,000","9,000"
4689,8/4/12,HBL/TT/13/08/12_00061,AH0085,HAIR ELASTICS 100pc ASST COL,PACK,1,"25,000",0,"25,000"
4690,8/4/12,HBL/TT/13/08/12_00061,AH0083,FLAT HAIR CLIPS COLOURED 12pk,PACK,1,"14,000",0,"14,000"
4691,8/4/12,HBL/TT/13/08/12_00061,AG0004,EMERY BOARDS 24PC COLOURED,PACK,1,"15,000",0,"15,000"
4692,8/4/12,HBL/TT/13/08/12_00061,AE0049,READER BRIGHT COL W/PU CASE,SET,1,"35,000","30,000","5,000"
4693,8/4/12,HBL/TT/13/08/12_00061,AG0223,BATH BALL BRUSH PLASTIC HANDLE,PC,1,"15,000",0,"15,000"
4694,8/4/12,HBL/TT/13/08/12_00061,MA0012,BATH MAT FISH/FOOT FOAM 6ASST,PC,1,"49,000",0,"49,000"
4695,8/4/12,HBL/TT/13/08/12_00061,MA0035,SHOWER CLOCK BIG SUCTION WPRF,PC,1,"69,000",0,"69,000"
4696,8/4/12,HBL/TT/13/08/12_00061,SC0102,PARTY LOOT BAGS 16.5x23cm 10pk,PACK,2,"15,000",0,"30,000"
4697,8/4/12,HBL/TT/13/08/12_00061,SE0015,GEL PEN NEON PK 6,PACK,1,"25,000",0,"25,000"
4698,8/4/12,HBL/TT/13/08/12_00061,SE0039,CD/DVD MARKERS 4PK,PACK,2,"18,000",0,"36,000"
4699,8/4/12,HBL/TT/13/08/12_00061,TM0192,YO-YO ASSORTED COLOURS CLUTCH,PC,1,"15,000",0,"15,000"
4700,8/4/12,HBL/TT/13/08/12_00061,SW0010,TISS/WRAP 50x66cm NEON PK 4,PACK,1,"15,000",0,"15,000"
4701,8/4/12,HBL/TT/13/08/12_00062,TN0099,JUMBO GLOW SET 4ASST,PACK,1,"24,000",0,"24,000"
4702,8/4/12,HBL/TT/13/08/12_00062,SE0059,MARKERS 36pk 130mm LONG CASE,PACK,1,"35,000","25,000","10,000"
